timestamp,range,station,sat_id,azimuth,elevation,signal_strength
3370.401500024,0.00971269901,cfg1,2,,,
3371.90149999,0.009692948325,cfg1,2,,,
3372.201499959,0.009689054075,cfg1,2,,,
3372.301500032,0.009687760315,cfg1,2,,,
3372.501500052,0.009685178708,cfg1,2,,,
3372.601500000001,0.009683891157,cfg1,2,,,
3372.701499947,0.009682605487,cfg1,2,,,
3372.901499968,0.009680040467,cfg1,2,,,
3373.301500009,0.009674935799,cfg1,2,,,
3373.401499957,0.009673664787,cfg1,2,,,
3373.601499977,0.009671129117,cfg1,2,,,
3374.001500018,0.009666082629,cfg1,2,,,
3374.601499955,0.009658576155,cfg1,2,,,
3374.801499976,0.00965609077,cfg1,2,,,
3375.101500069,0.009652378285,cfg1,2,,,
3375.301499964,0.009649913926,cfg1,2,,,
3375.501499985,0.009647457851,cfg1,2,,,
3375.601500058001,0.009646233127,cfg1,2,,,
3375.901500026,0.00964257116,cfg1,2,,,
3376.101500047,0.009640140455,cfg1,2,,,
3376.301500068,0.009637718308,cfg1,2,,,
3376.501499963,0.009635304455,cfg1,2,,,
3376.701499984,0.009632898853,cfg1,2,,,
3376.901500004,0.009630502151,cfg1,2,,,
3378.401499971999,0.009612795821,cfg1,2,,,
3379.101499981,0.009604696614,cfg1,2,,,
3379.201500054,0.009603548208,cfg1,2,,,
3379.60149997,0.009598975716,cfg1,2,,,
3379.801499991,0.009596702261,cfg1,2,,,
3380.001500011,0.009594437313,cfg1,2,,,
3380.201500032,0.009592181091,cfg1,2,,,
3380.301499979,0.009591056111,cfg1,2,,,
3380.701500020001,0.009586577735,cfg1,2,,,
3380.801499967999,0.009585463567,cfg1,2,,,
3381.001499989,0.00958324163,cfg1,2,,,
3381.101500062,0.009582133921,cfg1,2,,,
3381.301499957,0.00957992461,cfg1,2,,,
3381.501499978,0.009577724355,cfg1,2,,,
3381.60150005,0.009576627266,cfg1,2,,,
3381.701499998,0.009575532442,cfg1,2,,,
3381.801499946,0.009574439625,cfg1,2,,,
3381.901500019,0.009573349132,cfg1,2,,,
3382.001499966,0.009572260775,cfg1,2,,,
3382.101500039,0.009571174462,cfg1,2,,,
3382.201499987,0.009570090495,cfg1,2,,,
3382.30150006,0.009569008667,cfg1,2,,,
3382.401500008,0.009567928833,cfg1,2,,,
3382.701499976,0.009564702473,cfg1,2,,,
3383.901499974,0.009551992192,cfg1,2,,,
3384.101499995,0.009549904061,cfg1,2,,,
3384.201500067,0.009548863432,cfg1,2,,,
3384.501500036,0.009545754069,cfg1,2,,,
3384.701500056,0.009543692276,cfg1,2,,,
3384.901499952,0.009541638866,cfg1,2,,,
3385.001500025,0.009540615585,cfg1,2,,,
3385.101499973,0.009539594535,cfg1,2,,,
3385.301499993,0.009537558685,cfg1,2,,,
3385.901500055,0.009531503635,cfg1,2,,,
3386.301499971,0.009527510622,cfg1,2,,,
3386.701500011,0.009523552806,cfg1,2,,,
3387.101500052,0.00951962989,cfg1,2,,,
3387.801500062,0.009512849339,cfg1,2,,,
3388.201499977,0.009509023128,cfg1,2,,,
3388.901499987,0.009502411844,cfg1,2,,,
3389.301500028,0.009498682796,cfg1,2,,,
3389.501500048,0.009496831387,cfg1,2,,,
3389.701500068,0.009494988814,cfg1,2,,,
3389.801500016,0.009494070766,cfg1,2,,,
3390.501500025,0.009487707162,cfg1,2,,,
3391.101499962,0.009482339052,cfg1,2,,,
3391.401500055,0.0094796851,cfg1,2,,,
3391.60149995,0.009477926603,cfg1,2,,,
3391.701500023,0.009477050813,cfg1,2,,,
3391.901500044,0.009475305979,cfg1,2,,,
3392.201500012,0.00947270525,cfg1,2,,,
3392.601500053,0.009469268765,cfg1,2,,,
3392.901500022,0.009466714805,cfg1,2,,,
3393.101500042001,0.009465023334,cfg1,2,,,
3393.501499958,0.009461667368,cfg1,2,,,
3393.601500031,0.009460834058,cfg1,2,,,
3393.701499977999,0.009460002692,cfg1,2,,,
3393.901499999,0.009458346815,cfg1,2,,,
3394.101500019,0.009456700402,cfg1,2,,,
3394.30150004,0.009455062474,cfg1,2,,,
3395.801500005,0.009443065291,cfg1,2,,,
3396.001500026001,0.009441503818,cfg1,2,,,
3396.601499962,0.009436873567,cfg1,2,,,
3396.801499983,0.009435348143,cfg1,2,,,
3397.201500023,0.009432324022,cfg1,2,,,
3397.601500064,0.009429336606,cfg1,2,,,
3397.80149996,0.009427856295,cfg1,2,,,
3398.401500021,0.009423469855,cfg1,2,,,
3398.801500062,0.009420590613,cfg1,2,,,
3399.001499957,0.009419164742,cfg1,2,,,
3399.101500029999,0.00941845499,cfg1,2,,,
3399.201499977999,0.009417747591,cfg1,2,,,
3399.501499946,0.009415639282,cfg1,2,,,
3399.901499987,0.009412860116,cfg1,2,,,
3400.201499955,0.009410799265,cfg1,2,,,
3401.501500025,0.009402106506,cfg1,2,,,
3401.701500045,0.009400803452,cfg1,2,,,
3402.101499961,0.009398224163,cfg1,2,,,
3404.801500048,0.00938177251,cfg1,2,,,
3405.201499963,0.009379477171,cfg1,2,,,
3405.301500036,0.009378909142,cfg1,2,,,
3405.401499984,0.009378343389,cfg1,2,,,
3405.801500024,0.009376103219,cfg1,2,,,
3407.101499969,0.009369076928,cfg1,2,,,
3407.301499989,0.009368030403,cfg1,2,,,
3407.50150001,0.009366993376,cfg1,2,,,
3408.101499945,0.009363937104,cfg1,2,,,
3409.201499995,0.009358549781,cfg1,2,,,
3409.401500015,0.009357600331,cfg1,2,,,
3409.601500036,0.009356660233,cfg1,2,,,
3409.801500056001,0.009355729284,cfg1,2,,,
3410.001499951,0.009354807602,cfg1,2,,,
3410.601500012,0.009352098264,cfg1,2,,,
3410.901499981,0.009350774638,cfg1,2,,,
3411.001500053,0.009350338114,cfg1,2,,,
3411.301500022,0.009349042504,cfg1,2,,,
3412.101499978001,0.009345689546,cfg1,2,,,
3412.301499999,0.009344874632,cfg1,2,,,
3412.501500019,0.009344068689,cfg1,2,,,
3413.801499964,0.009339058165,cfg1,2,,,
3414.601500045001,0.009336170286,cfg1,2,,,
3415.501499949,0.009333099568,cfg1,2,,,
3415.90149999,0.009331795257,cfg1,2,,,
3416.10150001,0.00933115711,cfg1,2,,,
3416.30150003,0.009330528342,cfg1,2,,,
3416.501500051,0.009329908955,cfg1,2,,,
3416.701499946,0.009329299067,cfg1,2,,,
3419.601500055,0.009321503259,cfg1,2,,,
3419.901500023,0.009320808948,cfg1,2,,,
3420.801500053,0.009318852966,cfg1,2,,,
3421.001499948,0.009318443888,cfg1,2,,,
3421.201499969,0.009318044359,cfg1,2,,,
3421.401499989,0.009317654228,cfg1,2,,,
3421.60150001,0.009317273441,cfg1,2,,,
3422.001500051,0.009316540032,cfg1,2,,,
3422.50150004,0.009315676022,cfg1,2,,,
3422.901499955999,0.009315026914,cfg1,2,,,
3423.101499977,0.0093147165,cfg1,2,,,
3423.501500018,0.009314123767,cfg1,2,,,
3424.401500047,0.009312927361,cfg1,2,,,
3424.801499963,0.009312456696,cfg1,2,,,
3425.201500004001,0.009312023856,cfg1,2,,,
3425.401500025,0.009311821195,cfg1,2,,,
3425.501499972,0.009311723656,cfg1,2,,,
3425.701499993,0.009311535251,cfg1,2,,,
3426.101500034,0.009311186563,cfg1,2,,,
3426.301500054,0.009311026418,cfg1,2,,,
3426.70149997,0.009310734313,cfg1,2,,,
3427.301500032,0.009310366493,cfg1,2,,,
3428.001500041,0.009310044678,cfg1,2,,,
3428.101499989,0.009310007771,cfg1,2,,,
3428.401499957,0.009309912216,cfg1,2,,,
3428.801499998,0.009309817433,cfg1,2,,,
3429.301499987,0.009309751847,cfg1,2,,,
3429.501500007,0.009309741941,cfg1,2,,,
3429.701500028,0.009309741615,cfg1,2,,,
3429.901500048,0.009309750658,cfg1,2,,,
3430.001499996,0.009309758717,cfg1,2,,,
3430.101500069,0.009309769183,cfg1,2,,,
3430.301499964,0.009309796901,cfg1,2,,,
3430.501499985,0.009309834199,cfg1,2,,,
3430.601500058001,0.009309856474,cfg1,2,,,
3430.801499953,0.009309907724,cfg1,2,,,
3431.001499973,0.009309968496,cfg1,2,,,
3431.101500046,0.009310002234,cfg1,2,,,
3431.501499962,0.009310161427,cfg1,2,,,
3431.601500035,0.009310207123,cfg1,2,,,
3431.901500002,0.009310358203,cfg1,2,,,
3432.701499959,0.009310864344,cfg1,2,,,
3432.901499980001,0.009311014446,cfg1,2,,,
3433.1015,0.009311173748,cfg1,2,,,
3433.301500021,0.009311342627,cfg1,2,,,
3433.901499957,0.009311905549,cfg1,2,,,
3435.201500028,0.009313415444,cfg1,2,,,
3435.601500069,0.009313959731,cfg1,2,,,
3435.701500016001,0.009314101639,cfg1,2,,,
3436.101500057,0.009314693001,cfg1,2,,,
3436.301499953,0.009315002895,cfg1,2,,,
3436.501499973,0.00931532185,cfg1,2,,,
3436.601500046,0.009315485072,cfg1,2,,,
3436.701499994,0.009315650444,cfg1,2,,,
3437.501499951,0.009317058363,cfg1,2,,,
3437.601500023,0.009317245033,cfg1,2,,,
3438.901499967999,0.009319883238,cfg1,2,,,
3440.001500018,0.009322425088,cfg1,2,,,
3440.701500027,0.009324190036,cfg1,2,,,
3440.801499974,0.009324451717,cfg1,2,,,
3442.401500013,0.009328953892,cfg1,2,,,
3443.001499949,0.009330796526,cfg1,2,,,
3443.201499969,0.009331429165,cfg1,2,,,
3445.101499975,0.009337907206,cfg1,2,,,
3445.501500016,0.009339378145,cfg1,2,,,
3445.701500036,0.009340127572,cfg1,2,,,
3445.801499984,0.009340505784,cfg1,2,,,
3446.001500004,0.009341269021,cfg1,2,,,
3446.501499993,0.009343218673,cfg1,2,,,
3446.601500066001,0.009343615359,cfg1,2,,,
3447.101500054,0.009345634319,cfg1,2,,,
3447.301499949,0.009346458313,cfg1,2,,,
3447.501499969,0.009347291472,cfg1,2,,,
3447.70149999,0.009348133777,cfg1,2,,,
