timestamp,range,station,sat_id,azimuth,elevation,signal_strength
5438.501500023,0.009729667976,cfg1,2,,,
5438.601499989,0.009733097837,cfg1,2,,,
5438.801500047999,0.009739960857,cfg1,2,,,
5438.901500015,0.00974339391,cfg1,2,,,
5439.101500074,0.009750263303,cfg1,2,,,
5439.201500040999,0.009753699746,cfg1,2,,,
5439.301500008001,0.009757137034,cfg1,2,,,
5439.501500065999,0.009764014741,cfg1,2,,,
5439.601500033,0.009767455151,cfg1,2,,,
5439.801499967,0.009774339475,cfg1,2,,,
5439.901500059,0.009777783009,cfg1,2,,,
5440.101499993,0.009784673078,cfg1,2,,,
5440.301500051,0.009791567732,cfg1,2,,,
5440.401500018001,0.009795016353,cfg1,2,,,
5440.801500010001,0.00980882223,cfg1,2,,,
5441.30149997,0.009826102597,cfg1,2,,,
5441.401500061999,0.009829561568,cfg1,2,,,
5441.801500055,0.00984340871,cfg1,2,,,
5442.101499955,0.009853804514,cfg1,2,,,
5442.501500073,0.009867680051,cfg1,2,,,
5442.60150004,0.009871151491,cfg1,2,,,
5443.001500032001,0.0098850473,cfg1,2,,,
5443.301500058,0.009895479823,cfg1,2,,,
5443.701500049999,0.009909403878,cfg1,2,,,
5444.101500043,0.009923343962,cfg1,2,,,
5444.601500002001,0.009940791534,cfg1,2,,,
5444.901500027999,0.009951271883,cfg1,2,,,
5445.001499994001,0.009954767498,cfg1,2,,,
5445.401499987,0.009968759188,cfg1,2,,,
5446.001500038,0.009989776412,cfg1,2,,,
5459.701499995,0.010478803987,cfg1,2,,,
5460.601500072,0.010511510143,cfg1,2,,,
5460.901499973001,0.010522426857,cfg1,2,,,
5461.501500023,0.010544283574,cfg1,2,,,
5461.701499956999,0.010551575592,cfg1,2,,,
5461.801500049,0.010555223124,cfg1,2,,,
5462.101499949999,0.010566169654,cfg1,2,,,
5462.301500007999,0.010573471697,cfg1,2,,,
5462.501500067,0.010580777011,cfg1,2,,,
5462.601500034,0.010584430818,cfg1,2,,,
5462.801499967,0.010591740726,cfg1,2,,,
5463.101499993,0.01060271249,cfg1,2,,,
5464.001500069,0.010635670069,cfg1,2,,,
5464.101500036001,0.010639335965,cfg1,2,,,
5466.401500023999,0.010723874034,cfg1,2,,,
5468.101499960001,0.01078662602,cfg1,2,,,
5468.501499953001,0.010801423374,cfg1,2,,,
5468.601500044999,0.01080512463,cfg1,2,,,
5469.001500037,0.010819937551,cfg1,2,,,
5469.201499970999,0.010827348284,cfg1,2,,,
5469.601499963,0.010842179497,cfg1,2,,,
5469.901499988,0.010853310741,cfg1,2,,,
5470.101500047,0.010860735542,cfg1,2,,,
5470.201500014,0.010864448829,cfg1,2,,,
5470.601500006001,0.010879310235,cfg1,2,,,
5470.701499973,0.010883027355,cfg1,2,,,
5471.001499998999,0.010894183727,cfg1,2,,,
5471.301500024,0.010905346364,cfg1,2,,,
5471.601500049999,0.010916515923,cfg1,2,,,
5471.901499949999,0.010927692158,cfg1,2,,,
5472.001500042,0.010931418714,cfg1,2,,,
5472.101500007999,0.010935146423,cfg1,2,,,
5472.301500067,0.010942603722,cfg1,2,,,
5472.401500034001,0.010946333582,cfg1,2,,,
5472.801500026,0.010961260322,cfg1,2,,,
5472.901499993,0.010964993722,cfg1,2,,,
5473.001499959999,0.010968727851,cfg1,2,,,
5473.201500017999,0.010976198481,cfg1,2,,,
5473.501500044,0.010987409768,cfg1,2,,,
5473.601500010999,0.010991148538,cfg1,2,,,
5473.901500035999,0.011002368537,cfg1,2,,,
5474.001500003,0.011006109852,cfg1,2,,,
5474.10149997,0.011009852228,cfg1,2,,,
5474.201500061,0.011013594973,cfg1,2,,,
5474.501499962,0.011024827973,cfg1,2,,,
5474.601500054,0.011028573772,cfg1,2,,,
5475.001500046001,0.01104356412,cfg1,2,,,
5475.101500013,0.011047313502,cfg1,2,,,
5475.601499971999,0.011066070908,cfg1,2,,,
5475.801500031,0.01107357897,cfg1,2,,,
5476.101500057,0.011084846366,cfg1,2,,,
5476.201500023,0.011088603298,cfg1,2,,,
5477.201500067001,0.01112621362,cfg1,2,,,
5477.301500034,0.011129978506,cfg1,2,,,
5477.401500000001,0.011133744004,cfg1,2,,,
5477.701500026,0.011145045288,cfg1,2,,,
5477.801499993001,0.01114881338,cfg1,2,,,
5477.901499960001,0.011152582496,cfg1,2,,,
5478.101500017999,0.011160122672,cfg1,2,,,
5478.201499985,0.011163893737,cfg1,2,,,
5478.501500011,0.011175211402,cfg1,2,,,
5478.701500069,0.01118275977,cfg1,2,,,
5479.101500062,0.011197864842,cfg1,2,,,
5479.301499995,0.011205421528,cfg1,2,,,
5479.501500054,0.01121298081,cfg1,2,,,
5479.601500021001,0.011216761573,cfg1,2,,,
5479.701499988,0.011220543053,cfg1,2,,,
5479.801499955,0.011224325161,cfg1,2,,,
5479.901500047,0.011228108144,cfg1,2,,,
5480.201500072001,0.011239460255,cfg1,2,,,
5480.301500038,0.011243245975,cfg1,2,,,
5480.401500005,0.011247031816,cfg1,2,,,
5480.701500031,0.011258394362,cfg1,2,,,
5480.801499997,0.01126218339,cfg1,2,,,
5480.901499964001,0.011265972739,cfg1,2,,,
5481.101500022001,0.011273553803,cfg1,2,,,
5481.401500048001,0.011284930205,cfg1,2,,,
5481.501500015,0.011288723616,cfg1,2,,,
5481.601499982001,0.011292517798,cfg1,2,,,
5481.701500073,0.011296312876,cfg1,2,,,
5481.801500040001,0.011300108329,cfg1,2,,,
5481.901500007,0.011303904394,cfg1,2,,,
5482.301499999,0.01131909598,cfg1,2,,,
5482.401499966001,0.011322895378,cfg1,2,,,
5482.901500048999,0.011341902559,cfg1,2,,,
5483.401500008,0.011360926421,cfg1,2,,,
5483.501499975,0.011364732914,cfg1,2,,,
5483.901499967,0.011379966431,cfg1,2,,,
5484.001500059,0.01138377651,cfg1,2,,,
5484.101500026001,0.011387586728,cfg1,2,,,
5484.501500018,0.011402835959,cfg1,2,,,
5485.101500067999,0.011425728496,cfg1,2,,,
5485.601500027,0.011444823471,cfg1,2,,,
5486.001500019,0.011460110886,cfg1,2,,,
5486.201499952,0.011467758576,cfg1,2,,,
5486.801500003,0.011490715993,cfg1,2,,,
5487.501500019999,0.011517528776,cfg1,2,,,
5487.701499954,0.011525195209,cfg1,2,,,
5487.901500012,0.011532864136,cfg1,2,,,
5488.001499979,0.011536699379,cfg1,2,,,
5488.101500071,0.011540535382,cfg1,2,,,
5488.201500037,0.011544372048,cfg1,2,,,
5488.501500063,0.011555885549,cfg1,2,,,
5488.601500029,0.011559725004,cfg1,2,,,
5488.701499996,0.011563564688,cfg1,2,,,
5489.101499988001,0.011578929491,cfg1,2,,,
5489.201499955,0.011582772314,cfg1,2,,,
5489.301500047,0.011586615615,cfg1,2,,,
5489.501499979999,0.011594304381,cfg1,2,,,
5489.601500072,0.011598149714,cfg1,2,,,
5489.701500039001,0.011601995415,cfg1,2,,,
5489.901499973,0.011609689057,cfg1,2,,,
5490.001500063999,0.011613536489,cfg1,2,,,
5490.101500031,0.011617384985,cfg1,2,,,
5490.301499965,0.011625083366,cfg1,2,,,
5490.401500056999,0.011628933509,cfg1,2,,,
5490.501500023,0.011632784318,cfg1,2,,,
5490.901500015,0.011648193379,cfg1,2,,,
5491.001499981999,0.011652046877,cfg1,2,,,
5491.101499949,0.011655901146,cfg1,2,,,
5491.501500065999,0.01167132465,cfg1,2,,,
5491.601500033,0.011675182011,cfg1,2,,,
5492.101499992,0.011694477694,cfg1,2,,,
5492.201499959,0.011698338657,cfg1,2,,,
5492.501499983999,0.011709925149,cfg1,2,,,
5492.701500041999,0.011717652347,cfg1,2,,,
5492.801500008999,0.011721516709,cfg1,2,,,
5493.201500001,0.011736980464,cfg1,2,,,
5493.301499968,0.011740848019,cfg1,2,,,
5493.40150006,0.011744715957,cfg1,2,,,
5493.601499993,0.01175245397,cfg1,2,,,
5493.701499959999,0.011756323633,cfg1,2,,,
5493.801500052,0.01176019395,cfg1,2,,,
5493.901500018,0.011764064916,cfg1,2,,,
5494.201500044001,0.011775681113,cfg1,2,,,
5494.301500010001,0.011779554523,cfg1,2,,,
5494.401499976999,0.011783428413,cfg1,2,,,
5494.701500002,0.011795053449,cfg1,2,,,
5494.901500061,0.011802806456,cfg1,2,,,
5495.301500053,0.011818319204,cfg1,2,,,
5495.40150002,0.011822199042,cfg1,2,,,
5495.501499986001,0.011826079202,cfg1,2,,,
5495.601499953,0.011829959932,cfg1,2,,,
5495.701500045,0.011833841469,cfg1,2,,,
5495.801500011,0.011837723342,cfg1,2,,,
5496.201500003,0.011853256824,cfg1,2,,,
5496.401500062,0.011861027068,cfg1,2,,,
5496.601499995,0.011868799404,cfg1,2,,,
5496.901500021,0.01188046247,cfg1,2,,,
5497.201500045999,0.011892130428,cfg1,2,,,
5497.301500013,0.011896020877,cfg1,2,,,
5497.501500072001,0.011903803422,cfg1,2,,,
5497.701500005,0.01191158842,cfg1,2,,,
5497.801499972,0.011915481705,cfg1,2,,,
5497.901500063,0.011919375489,cfg1,2,,,
5498.00150003,0.011923269772,cfg1,2,,,
5498.101499997,0.011927164889,cfg1,2,,,
5498.401500022001,0.011938853,cfg1,2,,,
5498.501499989,0.011942750166,cfg1,2,,,
5498.801500014001,0.011954445211,cfg1,2,,,
5499.001500073001,0.011962244641,cfg1,2,,,
5499.201500006001,0.011970046194,cfg1,2,,,
5500.901500066,0.012036448607,cfg1,2,,,
5501.001500033,0.012040359431,cfg1,2,,,
5501.301500058,0.012052095462,cfg1,2,,,
5501.401500025001,0.012056008487,cfg1,2,,,
5501.501499992001,0.012059922054,cfg1,2,,,
5501.801500017,0.012071666189,cfg1,2,,,
5501.901499984,0.012075581874,cfg1,2,,,
5502.301499975999,0.012091250369,cfg1,2,,,
5502.601500001,0.01210300745,cfg1,2,,,
5502.701499967999,0.012106927627,cfg1,2,,,
5502.801500059,0.012110848135,cfg1,2,,,
5502.901500025999,0.01211476932,cfg1,2,,,
5503.001499993,0.01211869098,cfg1,2,,,
5503.201500051,0.012126535779,cfg1,2,,,
5503.301500018,0.012130459329,cfg1,2,,,
5503.401499985,0.012134382776,cfg1,2,,,
5504.001500036,0.012157936748,cfg1,2,,,
5507.201499973,0.012283872933,cfg1,2,,,
5507.401500031999,0.012291761573,cfg1,2,,,
5508.401499949999,0.012331234279,cfg1,2,,,
5508.501500042001,0.012335184334,cfg1,2,,,
5508.701499975001,0.012343085846,cfg1,2,,,
5509.101499967999,0.01235889494,cfg1,2,,,
5509.201500059,0.012362848646,cfg1,2,,,
5509.301500025999,0.012366802561,cfg1,2,,,
5509.401499992998,0.012370757075,cfg1,2,,,
5509.601500052,0.012378667637,cfg1,2,,,
5509.801499985,0.012386580119,cfg1,2,,,
5509.901499951999,0.012390537016,cfg1,2,,,
5510.001500044,0.012394494576,cfg1,2,,,
5510.501500003001,0.012414289787,cfg1,2,,,
5510.60149997,0.012418250162,cfg1,2,,,
5510.701500061001,0.012422210823,cfg1,2,,,
5511.001499962,0.012434096674,cfg1,2,,,
5511.20150002,0.012442022944,cfg1,2,,,
5511.801500071,0.012465813333,cfg1,2,,,
5512.101499971,0.012477715252,cfg1,2,,,
5512.201500062999,0.012481683436,cfg1,2,,,
5512.401499997,0.012489621452,cfg1,2,,,
5512.501499964,0.012493591209,cfg1,2,,,
5512.701500022,0.012501531887,cfg1,2,,,
5512.901499956001,0.012509474578,cfg1,2,,,
5513.501500006001,0.01253331403,cfg1,2,,,
5513.701500065,0.01254126459,cfg1,2,,,
5514.201500023,0.012561148693,cfg1,2,,,
5514.501500049,0.012573084878,cfg1,2,,,
5515.001500007,0.01259298785,cfg1,2,,,
5515.101499974,0.012596970051,cfg1,2,,,
5515.201500066001,0.012600952561,cfg1,2,,,
5515.301500032,0.012604935199,cfg1,2,,,
5515.401499999,0.012608918547,cfg1,2,,,
5515.601500057,0.012616886993,cfg1,2,,,
5515.701500024,0.01262087175,cfg1,2,,,
5515.901499958001,0.012628842929,cfg1,2,,,
5516.001500049,0.012632828971,cfg1,2,,,
5516.201499982999,0.01264080274,cfg1,2,,,
5516.801500033,0.012664735219,cfg1,2,,,
5517.001499966,0.01267271638,cfg1,2,,,
5517.201500025,0.012680699518,cfg1,2,,,
5517.301499991999,0.012684691597,cfg1,2,,,
5517.401499959,0.012688684344,cfg1,2,,,
5517.50150005,0.012692677241,cfg1,2,,,
5517.601500017,0.012696670873,cfg1,2,,,
5517.801499951,0.012704659285,cfg1,2,,,
5517.901500042001,0.012708654169,cfg1,2,,,
5518.101499976,0.012716645623,cfg1,2,,,
5518.501499968,0.012732633551,cfg1,2,,,
5518.601500059,0.012736631444,cfg1,2,,,
5518.701500026,0.012740630019,cfg1,2,,,
5519.001500052,0.012752628255,cfg1,2,,,
5519.201499985,0.012760629487,cfg1,2,,,
5519.601499977,0.012776637229,cfg1,2,,,
5519.801500035,0.012784643875,cfg1,2,,,
5519.901500002,0.012788647586,cfg1,2,,,
5520.10150006,0.0127966569,cfg1,2,,,
5520.201500027,0.012800661995,cfg1,2,,,
5520.301499993999,0.012804667975,cfg1,2,,,
5520.401499960001,0.012808673925,cfg1,2,,,
5520.501500052,0.012812680477,cfg1,2,,,
5521.001500011,0.01283272025,cfg1,2,,,
5521.501499969,0.012852770657,cfg1,2,,,
5521.701500027,0.012860793998,cfg1,2,,,
5521.801499993999,0.01286480637,cfg1,2,,,
5521.901499960999,0.012868819096,cfg1,2,,,
5522.201499986,0.012880859602,cfg1,2,,,
5522.70150007,0.012900936566,cfg1,2,,,
5523.501500053,0.012933081816,cfg1,2,,,
5523.601500019999,0.012937101806,cfg1,2,,,
5523.701499986999,0.012941122383,cfg1,2,,,
5524.101499977999,0.012957208675,cfg1,2,,,
5524.50149997,0.012973301889,cfg1,2,,,
5524.701500029,0.012981351078,cfg1,2,,,
5524.901499962001,0.012989401927,cfg1,2,,,
5525.301499954,0.013005508554,cfg1,2,,,
5525.701500071001,0.013021622264,cfg1,2,,,
5527.401500005,0.013090178693,cfg1,2,,,
5527.501499972001,0.013094215226,cfg1,2,,,
5527.701500030001,0.013102289428,cfg1,2,,,
5528.001500055,0.013114403878,cfg1,2,,,
5528.101500021001,0.013118442569,cfg1,2,,,
5528.301499955,0.013126521659,cfg1,2,,,
5528.60149998,0.013138643455,cfg1,2,,,
5529.201500029999,0.01316289794,cfg1,2,,,
5529.401499962999,0.013170985799,cfg1,2,,,
